Contact ID,contact_created_at,contact_updated_at,utm_source,total_events,events_after_acq,first_event_at,distinct_event_days,engaged,retained
1748,2024-12-10 17:15:00,2024-12-10 17:15:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1775,2024-12-12 11:39:00,2024-12-12 11:39:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1801,2024-12-16 13:40:00,2024-12-19 06:59:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1592,2024-12-03 15:33:00,2024-12-03 15:33:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1535,2024-12-03 11:14:00,2024-12-03 11:14:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
648,2024-08-20 20:56:00,2024-08-20 20:56:00,unknown,3,8,2024-08-16 11:05:00,8,True,True
1089,2024-10-10 15:04:00,2024-10-10 15:04:00,unknown,4,36,2024-08-16 11:05:00,8,True,True
1390,2024-10-25 17:33:00,2024-10-25 17:33:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1424,2024-10-30 02:56:00,2024-11-08 14:50:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1712,2024-12-06 12:59:00,2024-12-06 12:59:00,unknown,6,12,2024-08-16 11:05:00,11,True,True
664,2024-08-23 01:11:00,2024-08-23 01:11:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
822,2024-09-12 12:01:00,2024-09-12 12:01:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
893,2024-09-16 16:19:00,2024-09-16 16:19:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1090,2024-10-10 17:07:00,2024-10-10 17:07:00,unknown,4,8,2024-08-16 11:05:00,8,True,True
2616,2025-06-16 12:17:00,2025-06-16 12:17:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2667,2025-06-18 08:05:00,2025-06-18 08:05:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2881,2025-06-18 21:25:00,2025-06-18 21:25:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2978,2025-06-23 09:04:00,2025-06-23 09:04:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3258,2025-07-26 08:42:00,2025-07-26 08:42:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
2496,2025-05-22 15:44:00,2025-05-22 15:44:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2588,2025-06-16 08:55:00,2025-06-16 08:55:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2611,2025-06-16 10:58:00,2025-06-16 10:58:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2675,2025-06-18 08:14:00,2025-06-18 08:14:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
3161,2025-07-07 17:42:00,2025-07-07 17:42:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3201,2025-07-16 15:22:00,2025-07-16 15:22:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
2336,2025-03-13 08:45:00,2025-03-13 08:45:00,unknown,4,3,2024-09-12 09:29:00,4,True,True
3067,2025-06-30 09:33:00,2025-06-30 09:33:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
1033,2024-09-30 05:34:00,2024-09-30 05:34:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1166,2024-10-15 13:09:00,2024-10-15 13:09:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1191,2024-10-15 16:47:00,2024-10-15 16:47:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1246,2024-10-16 14:00:00,2024-10-16 14:00:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1308,2024-10-17 19:39:00,2024-10-17 19:39:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1338,2024-10-21 06:10:00,2024-10-21 06:10:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2081,2025-02-14 15:22:00,2025-02-14 15:22:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2293,2025-03-07 03:53:00,2025-03-07 03:53:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
3421,2025-09-22 03:11:00,2025-09-22 03:11:00,unknown,1,0,2025-09-03 13:34:00,1,False,False
61,2024-09-13 06:49:00,2024-09-14 16:46:00,unknown,7,19,2024-08-16 11:05:00,11,True,True
884,2024-09-16 10:58:00,2024-09-16 10:58:00,unknown,6,40,2024-08-16 11:05:00,10,True,True
1259,2024-10-16 15:31:00,2024-10-16 15:31:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1694,2024-12-05 15:33:00,2024-12-05 15:33:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1984,2025-01-17 00:38:00,2025-01-17 00:38:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1843,2024-12-23 16:40:00,2025-03-28 00:02:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
989,2024-09-23 08:45:00,2024-09-23 08:45:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1007,2024-09-25 04:43:00,2024-09-25 04:43:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1533,2024-12-03 11:11:00,2024-12-03 11:11:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1802,2024-12-16 13:51:00,2024-12-16 13:51:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1815,2024-12-18 09:55:00,2024-12-18 09:55:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
393,2024-09-12 09:48:00,2024-09-12 09:48:00,unknown,4,18,2024-08-16 11:05:00,9,True,True
1009,2024-09-25 07:32:00,2024-09-25 07:32:00,unknown,7,52,2024-08-16 11:05:00,10,True,True
1265,2024-10-16 16:41:00,2024-10-16 16:41:00,unknown,5,12,2024-08-16 11:05:00,10,True,True
1515,2024-11-26 07:47:00,2024-11-26 07:47:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1682,2024-12-05 05:58:00,2024-12-05 05:58:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1685,2024-12-05 13:38:00,2024-12-05 13:38:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1074,2024-10-08 09:03:00,2024-10-08 09:03:00,unknown,3,5,2024-08-16 11:05:00,7,True,True
962,2024-09-19 11:00:00,2024-09-19 11:00:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1414,2024-10-29 11:16:00,2024-10-29 11:16:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1556,2024-12-03 12:44:00,2024-12-03 12:44:00,alexey_linkedin,4,10,2024-08-16 11:05:00,8,True,True
1573,2024-12-03 13:19:00,2024-12-03 13:19:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
617,2024-08-16 15:28:00,2024-08-16 15:28:00,unknown,0,0,,0,False,False
833,2024-09-13 00:54:00,2024-09-13 00:54:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1151,2024-10-13 21:29:00,2024-10-13 21:29:00,unknown,4,5,2024-08-16 11:05:00,8,True,True
957,2024-09-19 04:09:00,2024-09-19 04:09:00,unknown,4,13,2024-08-16 11:05:00,8,True,True
2663,2025-06-18 06:12:00,2025-06-18 06:12:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3129,2025-07-04 22:18:00,2025-07-04 22:18:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
1138,2024-10-12 17:51:00,2024-10-12 17:51:00,unknown,3,2,2024-10-11 09:27:00,3,True,True
2795,2025-06-18 12:30:00,2025-06-18 12:30:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2823,2025-06-18 13:47:00,2025-06-18 13:47:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2824,2025-06-18 13:50:00,2025-06-18 13:50:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3154,2025-07-07 13:34:00,2025-07-07 13:34:00,unknown,3,0,2024-08-16 11:05:00,7,False,True
2439,2025-04-21 09:57:00,2025-04-21 09:57:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2469,2025-05-06 06:41:00,2025-05-06 06:41:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2528,2025-06-03 11:14:00,2025-06-03 11:14:00,unknown,4,4,2024-08-16 11:05:00,8,True,True
3021,2025-06-24 04:01:00,2025-06-24 04:01:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
1214,2024-10-16 11:43:00,2024-10-16 11:43:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1279,2024-10-16 20:50:00,2024-10-16 20:50:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1413,2024-10-29 11:12:00,2024-10-29 11:12:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
3378,2025-09-07 17:27:00,2025-09-07 17:27:00,unknown,1,0,2025-09-03 13:34:00,1,False,False
2658,2025-06-17 17:44:00,2025-06-17 17:44:00,unknown,3,1,2024-08-16 14:36:00,3,True,True
175,2024-11-01 16:37:00,2024-11-01 16:37:00,unknown,5,3,2024-08-16 11:05:00,9,True,True
680,2024-08-27 02:07:00,2024-08-27 02:07:00,unknown,3,13,2024-08-16 11:05:00,8,True,True
834,2024-09-13 04:54:00,2024-12-14 08:05:00,unknown,5,14,2024-08-16 11:05:00,9,True,True
3210,2025-07-21 05:57:00,2025-07-21 05:57:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3303,2025-08-07 11:16:00,2025-08-07 11:16:00,unknown,2,3,2025-02-22 09:38:00,2,True,True
760,2024-09-04 19:04:00,2024-09-04 19:04:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1000,2024-09-24 14:11:00,2024-09-24 14:11:00,unknown,4,1,2024-08-16 14:36:00,4,True,True
1600,2024-12-03 16:22:00,2024-12-03 16:22:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1628,2024-12-03 22:04:00,2024-12-03 22:04:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1716,2024-12-06 13:32:00,2024-12-06 13:32:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1780,2024-12-12 22:56:00,2024-12-12 22:56:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1817,2024-12-18 10:02:00,2024-12-18 10:02:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1064,2024-10-08 06:38:00,2024-10-08 06:38:00,unknown,2,5,2024-08-16 11:05:00,7,True,True
1550,2024-12-03 12:31:00,2024-12-03 12:31:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1809,2024-12-17 10:58:00,2024-12-17 10:58:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1365,2024-10-24 05:29:00,2024-10-24 05:29:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1345,2024-10-21 17:41:00,2024-10-21 17:41:00,unknown,6,16,2024-08-16 11:05:00,11,True,True
410,2024-09-24 08:42:00,2024-09-24 08:42:00,unknown,5,7,2024-08-16 11:05:00,10,True,True
1460,2024-11-04 14:48:00,2024-11-04 14:48:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
276,2024-12-05 13:53:00,2024-12-05 13:53:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
243,2024-09-30 15:43:00,2024-09-30 15:43:00,unknown,3,12,2024-08-16 11:05:00,8,True,True
960,2024-09-19 08:33:00,2024-09-19 08:33:00,unknown,4,14,2024-08-16 11:05:00,9,True,True
2821,2025-06-18 13:47:00,2025-06-18 13:47:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2918,2025-06-19 09:54:00,2025-06-19 09:54:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2922,2025-06-19 11:33:00,2025-06-19 11:33:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3019,2025-06-23 23:48:00,2025-06-23 23:48:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3088,2025-06-30 14:34:00,2025-06-30 14:34:00,dtc_newsletter,2,0,2025-02-22 09:38:00,2,False,True
1129,2024-10-11 21:41:00,2024-10-11 21:41:00,unknown,3,2,2024-10-11 09:27:00,3,True,True
2488,2025-05-20 02:41:00,2025-05-20 02:41:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2587,2025-06-16 08:55:00,2025-06-16 08:55:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2655,2025-06-17 15:23:00,2025-06-17 15:23:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2728,2025-06-18 09:35:00,2025-06-18 09:35:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2748,2025-06-18 10:44:00,2025-06-18 10:44:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2854,2025-06-18 16:53:00,2025-06-18 16:53:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2891,2025-06-19 02:05:00,2025-06-19 02:05:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3033,2025-06-24 13:30:00,2025-06-24 13:30:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3047,2025-06-28 04:06:00,2025-06-28 04:06:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3068,2025-06-30 09:37:00,2025-06-30 09:37:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3108,2025-07-01 20:51:00,2025-07-01 20:51:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2486,2025-05-14 10:27:00,2025-05-14 10:27:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2025,2025-01-20 16:36:00,2025-01-20 16:36:00,unknown,6,3,2024-08-16 11:05:00,8,True,True
2017,2025-01-20 16:36:00,2025-06-03 11:14:00,unknown,7,6,2024-08-16 11:05:00,9,True,True
1367,2024-10-24 07:28:00,2024-10-24 07:28:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2740,2025-06-18 10:14:00,2025-06-18 10:14:00,unknown,3,0,2024-08-16 11:05:00,7,False,True
1010,2024-09-25 09:23:00,2024-09-25 09:23:00,unknown,6,11,2024-08-16 11:05:00,10,True,True
2518,2025-06-02 05:52:00,2025-06-02 05:52:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2558,2025-06-10 09:29:00,2025-06-10 09:29:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3359,2025-08-19 08:40:00,2025-08-19 08:40:00,unknown,0,0,,0,False,False
3256,2025-07-25 19:21:00,2025-07-25 19:21:00,alexey_linkedin,2,0,2025-02-22 09:38:00,2,False,True
3404,2025-09-15 12:08:00,2025-09-15 12:08:00,unknown,1,0,2025-09-03 13:34:00,1,False,False
1139,2024-10-12 19:05:00,2024-10-12 19:05:00,unknown,3,3,2024-08-16 11:05:00,8,True,True
1894,2025-01-03 09:35:00,2025-01-03 09:35:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1906,2025-01-05 20:11:00,2025-01-05 20:11:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2044,2025-01-25 01:25:00,2025-01-25 01:25:00,alexey_linkedin,2,2,2024-08-16 11:05:00,7,True,True
2053,2025-01-31 14:21:00,2025-01-31 14:21:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2652,2025-06-17 13:36:00,2025-06-17 13:36:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
993,2024-09-24 07:07:00,2024-09-24 07:07:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1386,2024-10-25 14:48:00,2024-10-25 14:48:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1593,2024-12-03 15:36:00,2024-12-03 15:36:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1610,2024-12-03 17:43:00,2024-12-03 17:43:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1738,2024-12-10 08:56:00,2024-12-10 08:56:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1828,2024-12-20 15:22:00,2024-12-20 15:22:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1490,2024-11-11 20:23:00,2024-11-11 20:23:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
943,2024-09-18 06:37:00,2024-09-18 06:37:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
975,2024-09-19 20:18:00,2024-09-19 20:18:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
815,2024-09-11 16:26:00,2024-09-11 16:26:00,unknown,4,3,2024-08-16 11:10:00,5,True,True
1415,2024-10-29 11:46:00,2024-10-29 11:46:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
782,2024-09-06 12:58:00,2024-09-06 12:58:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
353,2024-10-25 15:58:00,2024-10-25 15:58:00,unknown,4,3,2024-08-16 11:05:00,9,True,True
2925,2025-06-19 13:01:00,2025-06-19 13:01:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3228,2025-07-23 08:48:00,2025-07-23 08:48:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
1348,2024-10-22 05:59:00,2024-12-19 19:10:00,unknown,7,16,2024-08-16 11:05:00,10,True,True
934,2024-09-17 22:08:00,2024-10-16 21:46:00,unknown,5,20,2024-08-16 11:10:00,5,True,True
2717,2025-06-18 09:13:00,2025-06-18 09:13:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2863,2025-06-18 18:15:00,2025-06-18 18:15:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3018,2025-06-23 23:15:00,2025-06-23 23:15:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3200,2025-07-16 05:45:00,2025-07-16 05:45:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3218,2025-07-22 11:23:00,2025-07-22 11:23:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1427,2024-10-30 11:31:00,2024-10-30 11:31:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2680,2025-06-18 08:20:00,2025-06-18 08:20:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2738,2025-06-18 10:06:00,2025-06-18 10:06:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2754,2025-06-18 10:56:00,2025-06-18 10:56:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2794,2025-06-18 12:30:00,2025-06-18 12:30:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
2874,2025-06-18 19:39:00,2025-06-18 19:39:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2898,2025-06-19 04:50:00,2025-06-19 04:50:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2901,2025-06-19 05:12:00,2025-06-19 05:12:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2924,2025-06-19 12:39:00,2025-06-19 12:39:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2969,2025-06-21 10:25:00,2025-06-21 10:25:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3055,2025-06-29 06:26:00,2025-06-29 06:26:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3215,2025-07-22 08:22:00,2025-07-22 08:22:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
2400,2025-04-01 12:10:00,2025-04-01 15:07:00,unknown,5,0,2024-08-16 11:05:00,10,False,True
1324,2024-10-19 09:25:00,2024-10-19 09:25:00,unknown,3,1,2024-08-16 11:05:00,7,True,True
1513,2024-11-23 02:13:00,2024-11-23 02:13:00,unknown,3,1,2024-08-16 14:36:00,3,True,True
1217,2024-10-16 12:05:00,2024-10-16 12:05:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2174,2025-04-06 00:47:00,2025-04-06 00:47:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2489,2025-05-20 09:43:00,2025-05-20 09:43:00,unknown,3,4,2024-08-16 14:36:00,3,True,True
1133,2024-10-12 05:53:00,2024-10-12 05:53:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1298,2024-10-17 11:02:00,2024-10-17 11:02:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
132,2024-09-17 20:23:00,2024-09-17 20:23:00,unknown,4,9,2024-08-16 11:05:00,9,True,True
706,2024-09-03 17:00:00,2024-09-03 17:00:00,unknown,2,1,2024-08-20 09:28:00,2,True,True
963,2024-09-19 11:42:00,2024-09-19 11:42:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1477,2024-11-07 07:24:00,2024-11-07 07:24:00,unknown,3,1,2024-08-16 14:36:00,3,True,True
1908,2025-01-06 09:04:00,2025-01-06 09:04:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
994,2024-09-24 07:18:00,2024-09-24 07:18:00,unknown,4,1,2024-08-16 14:36:00,4,True,True
998,2024-09-24 11:42:00,2024-09-24 11:42:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1781,2024-12-13 05:04:00,2024-12-13 05:04:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1985,2025-04-01 12:10:00,2025-04-01 15:07:00,alexey_linkedin,6,0,2024-08-16 11:05:00,11,False,True
1589,2024-12-03 15:12:00,2024-12-03 15:12:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1753,2024-12-10 20:09:00,2024-12-10 20:09:00,unknown,5,12,2024-08-16 11:05:00,9,True,True
659,2024-08-22 10:15:00,2024-08-22 10:15:00,unknown,4,2,2024-08-16 14:36:00,4,True,True
1742,2024-12-10 11:59:00,2024-12-10 11:59:00,unknown,6,20,2024-08-16 11:05:00,8,True,True
683,2024-08-27 14:22:00,2024-08-27 14:22:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
854,2024-09-13 22:26:00,2024-09-13 22:26:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
931,2024-09-17 19:01:00,2024-09-17 19:01:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1104,2024-10-11 13:44:00,2024-10-11 13:44:00,unknown,3,5,2024-08-16 11:05:00,8,True,True
1184,2024-10-15 16:06:00,2024-10-15 16:06:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
417,2024-12-12 14:11:00,2024-12-12 14:11:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
665,2024-08-23 05:31:00,2024-09-24 01:10:00,unknown,5,4,2024-08-16 11:10:00,5,True,True
2666,2025-06-18 08:02:00,2025-06-18 08:02:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2916,2025-06-19 08:35:00,2025-06-19 08:35:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2952,2025-06-20 06:36:00,2025-06-20 06:36:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3083,2025-06-30 12:59:00,2025-06-30 12:59:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3137,2025-07-07 09:08:00,2025-07-07 09:08:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3217,2025-07-22 10:34:00,2025-07-22 10:34:00,unknown,5,4,2025-02-22 09:38:00,3,True,True
2635,2025-06-16 18:55:00,2025-06-16 18:55:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2765,2025-06-18 11:14:00,2025-06-18 11:14:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2951,2025-06-20 06:05:00,2025-06-20 06:05:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2954,2025-06-20 08:32:00,2025-06-20 08:32:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2396,2025-04-01 12:10:00,2025-04-01 15:07:00,unknown,6,0,2024-08-16 11:05:00,11,False,True
1141,2024-10-13 11:43:00,2024-10-13 11:43:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2016,2025-01-20 16:36:00,2025-01-20 16:36:00,unknown,4,3,2024-08-16 11:05:00,8,True,True
2125,2025-05-05 06:54:00,2025-05-05 06:54:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1052,2025-06-10 16:01:00,2025-06-10 16:01:00,unknown,3,3,2024-08-16 11:05:00,8,True,True
2567,2025-06-13 19:07:00,2025-06-13 19:07:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
1119,2024-10-11 14:44:00,2024-10-11 14:44:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1190,2024-10-15 16:39:00,2024-10-15 16:39:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1192,2024-10-15 16:48:00,2024-10-15 16:48:00,unknown,3,4,2024-08-16 11:05:00,7,True,True
1221,2024-10-16 12:12:00,2024-10-16 12:12:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1243,2024-10-16 13:37:00,2024-10-16 13:37:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1291,2024-10-17 05:29:00,2024-10-17 05:29:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1314,2024-10-18 10:44:00,2024-10-18 10:44:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1399,2024-10-27 03:32:00,2024-10-27 03:32:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1453,2024-11-04 07:30:00,2024-11-04 07:30:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1375,2024-10-24 23:37:00,2024-12-03 14:09:00,unknown,6,16,2024-08-16 11:05:00,10,True,True
2491,2025-05-20 20:50:00,2025-05-20 20:50:00,unknown,5,12,2024-08-16 11:05:00,10,True,True
795,2024-09-08 16:11:00,2025-07-21 19:17:00,unknown,14,112,2024-08-16 11:05:00,14,True,True
2845,2025-06-18 15:30:00,2025-06-18 15:30:00,alexey_linkedin,3,10,2025-02-22 09:38:00,3,True,True
470,2024-09-14 23:25:00,2024-09-14 23:25:00,unknown,7,11,2024-08-16 11:05:00,10,True,True
2540,2025-06-04 17:50:00,2025-07-14 12:50:00,unknown,8,20,2024-08-16 14:36:00,6,True,True
2480,2025-05-08 19:04:00,2025-05-08 19:04:00,unknown,0,0,,0,False,False
1887,2025-01-02 12:24:00,2025-01-02 12:24:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1258,2024-10-16 15:28:00,2024-10-16 15:28:00,unknown,4,3,2024-10-11 09:27:00,3,True,True
1564,2024-12-03 12:57:00,2024-12-03 12:57:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1518,2024-11-28 08:45:00,2024-11-28 08:45:00,unknown,4,1,2024-08-16 11:05:00,8,True,True
1576,2024-12-03 13:24:00,2024-12-03 13:24:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1777,2024-12-12 13:28:00,2024-12-12 13:28:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1776,2024-12-12 13:13:00,2024-12-12 13:13:00,unknown,6,12,2024-08-16 11:05:00,9,True,True
1845,2024-12-23 18:01:00,2024-12-23 18:01:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1359,2024-10-22 16:08:00,2024-10-22 16:08:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
677,2024-08-26 04:35:00,2024-08-26 04:35:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
684,2024-08-28 08:22:00,2024-08-28 08:22:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
868,2024-09-15 06:17:00,2024-09-15 06:17:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
874,2024-09-15 14:46:00,2024-09-15 14:46:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
350,2024-09-09 06:11:00,2024-09-09 06:11:00,unknown,5,8,2024-08-16 11:05:00,10,True,True
1233,2024-10-16 13:01:00,2024-10-16 13:01:00,alexey_linkedin,6,30,2024-08-16 11:05:00,11,True,True
34,2024-12-05 16:10:00,2024-12-05 16:10:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
241,2024-12-20 03:32:00,2024-12-20 03:32:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
